location,city,state,city_primary,audience_segment,creative_size,creative_messaging,state_raw,app_url,exchange,device_make,impressions,clicks,viewable_impressions,measurable_impressions,total_conversions,gross_cost,ctr,conv_rate,cpa,cpc,eCPM,view_rate,vCPM
"Ft. Myers-Naples, Florida",Ft. Myers-Naples,Florida,Ft. Myers,Online Behavior>United States>Validated Demographic>Gender and Age Combined>Females 25-64,300x250,Subscribe Today - 10% Discount,Florida,mail.yahoo.com,Google Ad Manager,Smartphone,766674,1984,344201,720606,17,5816.234619,0.0025878013340741956,0.008568548387096774,342.1314481764706,2.9315698684475806,7.586320416500364,0.47765491822160794,16.89778536087925
"Flint-Saginaw-Bay City, Michigan",Flint-Saginaw-Bay City,Michigan,Flint,Online Behavior>United States>The Changing Consumer>Home Entertaining,300x250,Sign up Today - 10% Off,Michigan,mail.yahoo.com,Google Ad Manager,Smartphone,14730,86,6410,10860,6,5287.567528,0.0058384249830278345,0.06976744186046512,881.2612546666666,61.4833433488372,358.96588784792937,0.5902394106813996,824.8935301092043
"Augusta, Georgia",Augusta,Georgia,Augusta,Online Behavior>United States>Validated Demographic>Gender and Age Combined>Females 18-44,320x50,10% Discount - Ends 6/1,Georgia,mail.yahoo.com,PubMatic,Smartphone,207685,512,20134,30708,34,5239.204787,0.002465271926234442,0.06640625,154.09425844117646,10.232821849609374,25.226688432000383,0.6556597629282271,260.2167868779179
"Los Angeles, California",Los Angeles,California,Los Angeles,Online Behavior>United States>Food and Drink>Restaurants,300x250,Sign up Today - 10% Off,California,mail.yahoo.com,Taboola,Smartphone,908899,1984,644697,853964,32,5181.087383,0.002182860801915284,0.016129032258064516,161.90898071875,2.6114351728830645,5.700399475629305,0.7549463443423845,8.036468888485599
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Sports>Winter Sports>Ice Skating,300x250,Sign up Now - 10% Off,Illinois,mail.yahoo.com,Google Ad Manager,Smartphone,470192,940,336480,443202,3,4963.966251,0.0019991833123489977,0.0031914893617021275,1654.655417,5.280815160638298,10.557317544747677,0.7592023501699,14.752633889087019
"New York City, New York",New York City,New York,New York City,US>Reach>Propensity Models>Hobbies and Interest>Sports>PGA Tour Enthusiast,320x50,Sign up Now - 10% Off,New York,mail.yahoo.com,PubMatic,Smartphone,65257,201,12749,19274,3,2468.135837,0.003080129334784008,0.014925373134328358,822.7119456666666,12.279282771144278,37.821779073509354,0.6614610355919892,193.59446521295786
"Tampa-St Petersburg (Sarasota), Florida",Tampa-St Petersburg (Sarasota),Florida,Tampa,US>Sociodemographic>ConneXions Lifestage>M4 Elderly Traditionalists,320x50,Sign up Today - 10% Off,Florida,mail.yahoo.com,Google Ad Manager,Smartphone,31003,87,12591,22656,8,2294.003778,0.002806180047092217,0.09195402298850575,286.75047225,26.367859517241378,73.99296126181338,0.5557468220338984,182.1939304264951
"Miami-Ft. Lauderdale, Florida",Miami-Ft. Lauderdale,Florida,Miami,US>Reach>Propensity Models>Hobbies and Interest>Sports>NASCAR Enthusiast,300x250,Sign up Now - 10% Off,Florida,mail.yahoo.com,Google Ad Manager,Smartphone,12988,69,6514,9378,4,2236.485099,0.005312596242685556,0.057971014492753624,559.12127475,32.41282752173913,172.1962657068063,0.6946043932608232,343.3351395455941
"Chicago, Illinois",Chicago,Illinois,Chicago,Mobile>US>Automotive>Vehicle Ownership>yes,300x50,Sign up Today - 10% Off,Illinois,mail.yahoo.com,Google Ad Manager,Smartphone,562103,1450,340616,488921,8,1733.830172,0.002579598401004798,0.005517241379310344,216.7287715,1.1957449462068965,3.0845417512448785,0.696668786981946,5.09027811964206
"San Francisco, California",San Francisco,California,San Francisco,US>Brand Propensities>Media and Entertainment>Steam Community Buyer Propensity,320x50,Sign up Today - 10% Off,California,mail.yahoo.com,Google Ad Manager,Smartphone,780475,2186,453974,691696,11,1726.249457,0.0028008584515839714,0.005032021957913998,156.9317688181818,0.7896841065873742,2.2117934040167846,0.6563201175082696,3.802529345292902
"New York City, New York",New York City,New York,New York City,OnAudience>Interest>Travel,300x250,Subscribe Today - 10% Discount,New York,mail.yahoo.com,BidSwitch,Smartphone,7540,10,1475,2054,1,1713.978863,0.001326259946949602,0.1,1713.978863,171.3978863,227.31815159151193,0.7181110029211295,1162.019568135593
"Nashville, Tennessee",Nashville,Tennessee,Nashville,US>Brand Propensities>Automotive>Tirerack.com Buyer Propensity,300x250,Sign up Today - 10% Off,Tennessee,mail.yahoo.com,Google Ad Manager,Smartphone,482834,1269,292059,428761,7,1594.463397,0.002628232477414598,0.005516154452324665,227.7804852857143,1.2564723380614657,3.3023014058661984,0.6811696959378302,5.459387990097891
"Nashville, Tennessee",Nashville,Tennessee,Nashville,"Lotame>Style, Fashion & Clothing>Clothing Shoppers",300x250,Subscribe Today - 10% Discount,Tennessee,mail.yahoo.com,Index Exchange,Smartphone,19464,68,11814,17040,9,1540.46935,0.0034936292642827787,0.1323529411764706,171.16326111111113,22.653961029411764,79.14454120427457,0.6933098591549296,130.3935457931268
"Los Angeles, California",Los Angeles,California,Los Angeles,Transactional>Q3 Home Entertainers,320x50,Subscribe Today - 10% Discount,California,mail.yahoo.com,PubMatic,Smartphone,50838,130,23274,35934,11,1521.372273,0.0025571422951335613,0.08461538461538462,138.30657027272727,11.702863638461539,29.92588758409064,0.6476874269494073,65.36789004898169
"Miami-Ft. Lauderdale, Florida",Miami-Ft. Lauderdale,Florida,Miami,Travel and Tourism>Interest (Affinity)>Products>Hotels and Lodging,300x250,Sign up Today - 10% Off,Florida,mail.yahoo.com,Smart RTB+ (Smartadserver),Smartphone,679098,1984,467726,634589,9,1477.424856,0.002921522372323288,0.0045362903225806455,164.15831733333334,0.7446697862903227,2.1755694406403787,0.7370534314335735,3.1587400657649995
"San Francisco, California",San Francisco,California,San Francisco,US>Demographic>Family>Households with 3 Adults,300x250,10% Discount - Ends 6/1,California,mail.yahoo.com,Google Ad Manager,Windows PC,32436,56,17531,28429,6,1470.670167,0.0017264767542237022,0.10714285714285714,245.1116945,26.26196726785714,45.340676008139106,0.616659045341025,83.88969066225543
"New York City, New York",New York City,New York,New York City,Online Behavior>United States>Intent>Shopping>Entertainment,300x50,Sign up Today - 10% Off,New York,mapquest.com,Index Exchange,Smartphone,11734,78,8741,10606,5,6439.283498,0.00664734958241009,0.0641025641025641,1287.8566996,82.55491664102564,548.7713906596216,0.8241561380350745,736.675837775998
"Tri-Cities, Tennessee-Virginia",Tri-Cities,Tennessee,Tri-Cities,Online Behavior>United States>The Changing Consumer>Personal Budgeting,320x50,Sign up Today - 10% Off,Tennessee-Virginia,mapquest.com,Magnite DV+,Smartphone,27371,60,22256,25986,5,4984.485583,0.0021921011289320813,0.08333333333333333,996.8971165999999,83.07475971666666,182.1082745606664,0.8564611713999846,223.96142986161033
"Jacksonville, Florida",Jacksonville,Florida,Jacksonville,Mobile>US>Food>Restaurant>Brand>Moes Southwest Grill,320x50,Sign up Today - 10% Off,Florida,mapquest.com,Index Exchange,Smartphone,21903,124,18831,20922,4,1661.167909,0.005661324932657627,0.03225806451612903,415.29197725,13.396515395161291,75.84202661735836,0.900057355893318,88.21453502203813
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Validated Demographic>Gender and Age Combined>Males 25-54,300x250,Subscribe Today - 10% Discount,Illinois,marca.com,Sharethrough,Smartphone,9725,80,6616,8778,1,4942.283987,0.008226221079691516,0.0125,4942.283987,61.778549837499995,508.20400894601534,0.7537024379129642,747.0199496674728
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Travel>Business Travel,320x50,Sign up Today - 10% Off,Illinois,marca.com,Google Ad Manager,Smartphone,45965,190,10028,37295,1,4718.836114,0.004133579897748286,0.005263157894736842,4718.836114,24.83597954736842,102.6615057978897,0.2688832283147875,470.5660265257279
"Los Angeles, California",Los Angeles,California,Los Angeles,US Financial>Likely In Market Timing>Not At All Likely to Purchase>Second House/Residence In The Next Year (Financial),300x250,Sign up Now - 10% Off,California,maxroll.gg,Google Ad Manager,Smartphone,8944,45,3002,6361,6,1755.484542,0.005031305903398927,0.13333333333333333,292.580757,39.0107676,196.27510532200355,0.47193837446942305,584.7716662225183
"San Francisco, California",San Francisco,California,San Francisco,Online Behavior>United States>Hobbies and Leisure>Special Occasions>Party Planning,300x250,10% Discount - Ends 6/1,California,mayoclinic.org,Index Exchange,Smartphone,14398,30,2807,13393,7,5154.644555,0.002083622725378525,0.23333333333333334,736.3777935714286,171.82148516666666,358.0111512015557,0.20958709773762413,1836.3535999287494
"Charleston, South Carolina",Charleston,South Carolina,Charleston,Online Behavior>United States>Sports>Individual Sports>Skate Sports,320x50,Sign up Today - 10% Off,South Carolina,medical-news.org,Yahoo Exchange,Smartphone,117879,390,52098,86127,1,5102.706729,0.003308477336930242,0.002564102564102564,5102.706729,13.08386340769231,43.287665563840896,0.6048974189278623,97.94438805712312
"Grand Rapids-Kalamazoo, Michigan",Grand Rapids-Kalamazoo,Michigan,Grand Rapids,US>Reach>Propensity Models>Hobbies and Interest>Sports>NFL Enthusiast,300x250,Sign up Now - 10% Off,Michigan,medicalnewstoday.com,Google Ad Manager,Smartphone,22444,160,12672,21345,5,2539.200563,0.007128854036713598,0.03125,507.8401126,15.87000351875,113.13493864729995,0.5936753338018271,200.3788323074495
"Knoxville, Tennessee",Knoxville,Tennessee,Knoxville,Mobile>US>Device Ownership>Tablets>yes,300x250,Sign up Now - 10% Off,Tennessee,medicalnewstoday.com,BidSwitch,Apple PC,17645,40,9673,15088,15,1591.772246,0.002266931141966563,0.375,106.11814973333334,39.79430615,90.2109518843865,0.6411055143160127,164.55828036803473
"Chicago, Illinois",Chicago,Illinois,Chicago,US>Health and Wellbeing>Health and Wellbeing,320x50,Sign up Today - 10% Off,Illinois,medicalnewstoday.com,Magnite DV+,Smartphone,9881,15,2344,7324,1,1505.01155,0.001518064973180852,0.06666666666666667,1505.01155,100.33410333333333,152.31368788584152,0.3200436919716002,642.069773890785
"Ft. Wayne, Indiana",Ft. Wayne,Indiana,Ft. Wayne,US>Brand Propensities>Telecom and Service Providers>Page Plus Cellular Buyer Propensity,320x50,Sign up Today - 10% Off,Indiana,merriam-webster.com,Yieldmo,Smartphone,12148,40,7950,11360,9,1936.008049,0.0032927230819888046,0.225,215.11200544444443,48.400201225000004,159.36845974646033,0.6998239436619719,243.52302503144654
"San Francisco, California",San Francisco,California,San Francisco,US>Reach>Propensity Models>Hobbies and Interest>Music>Listens to Pop Music,320x50,Sign up Today - 10% Off,California,merriam-webster.com/dictionary,Google Ad Manager,Smartphone,18771,69,10871,17138,6,3827.366381,0.003675883011027649,0.08695652173913043,637.8943968333333,55.46907798550724,203.89784140429384,0.6343213910608005,352.07123364915833
"Nashville, Tennessee",Nashville,Tennessee,Nashville,Media and Entertainment>Sports and Recreational Activities>Interest (Affinity)>Team Sports>Soccer (Football),300x250,Sign up Today - 10% Off,Tennessee,merriam-webster.com/dictionary,BidSwitch,Smartphone,7402,9,3860,6406,1,1560.449936,0.001215887597946501,0.1111111111111111,1560.449936,173.38332622222222,210.81463604431235,0.6025600999063379,404.2616414507772
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>B2B>Occupation>ElectricalEngineer,320x50,Sign up Today - 10% Off,Illinois,miamiherald.com,Google Ad Manager,Smartphone,38735,114,28719,36629,4,2127.824066,0.0029430747386084938,0.03508771929824561,531.9560165,18.665123385964915,54.93285313024397,0.7840508886401485,74.09116146105366
"Miami-Ft. Lauderdale, Florida",Miami-Ft. Lauderdale,Florida,Miami,Online Behavior>United States>Beauty and Fitness>Fashion and Style,320x50,10% Discount - Ends 6/1,Florida,miamiherald.com,Xandr - Monetize SSP (AppNexus),Smartphone,7320,33,4020,6692,15,1730.37357,0.004508196721311476,0.45454545454545453,115.358238,52.435562727272725,236.3898319672131,0.6007172743574417,430.44118656716415
"Peoria-Bloomington, Illinois",Peoria-Bloomington,Illinois,Peoria,Online Behavior>United States>Autos and Vehicles>Brands>Honda,320x50,10% Discount - Ends 6/1,Illinois,microsoftcasualgames.com,PubMatic,Smartphone,90463,204,803,2465,9,6120.602514,0.0022550656069332212,0.04411764705882353,680.066946,30.0029535,67.65862854426672,0.3257606490872211,7622.17000498132
"Savannah, Georgia",Savannah,Georgia,Savannah,Online Behavior>United States>Validated Demographic>Age>25-64,320x50,Sign up Now - 10% Off,Georgia,microsoftcasualgames.com,Magnite DV+,Smartphone,252170,650,9248,14192,1,5874.00478,0.002577626204544553,0.0015384615384615385,5874.00478,9.036930430769232,23.293828686996868,0.6516347237880497,635.1648767301039
"Louisville, Kentucky",Louisville,Kentucky,Louisville,US>Reach>Propensity Models>Household Consumer Expenditures>Furniture,320x50,Subscribe Today - 10% Discount,Kentucky,microsoftcasualgames.com,PubMatic,Smartphone,68114,174,569,2059,15,2753.711986,0.002554540916698476,0.08620689655172414,183.58079906666666,15.825930954022988,40.42798816689667,0.27634774162214665,4839.564123022847
"San Francisco, California",San Francisco,California,San Francisco,US>Reach>Propensity Models>Hobbies and Interest>Music>Listens to Country Music,300x250,10% Discount - Ends 6/1,California,microsoftcasualgames.com,PulsePoint,Smartphone,292578,812,6474,12323,4,1826.318738,0.0027753282885247693,0.0049261083743842365,456.5796845,2.2491610073891626,6.242160169254011,0.5253590846384809,282.100515600865
"Los Angeles, California",Los Angeles,California,Los Angeles,Online Behavior>United States>Intent>Shopping>Wireless Providers,300x250,10% Discount - Ends 6/1,California,milb.com,Google Ad Manager,Apple PC,39725,144,5402,36080,12,6431.555152,0.0036249213341724355,0.08333333333333333,535.9629293333334,44.66357744444444,161.90195473882946,0.14972283813747228,1190.5877734172527
"New York City, New York",New York City,New York,New York City,Online Behavior>United States>Hobbies and Leisure>Outdoors>Fishing,300x250,Sign up Today - 10% Off,New York,mlb.com,PubMatic,Windows PC,25206,75,3588,23556,19,6846.356434,0.0029754820280885504,0.25333333333333335,360.33454915789474,91.28475245333334,271.6161403634055,0.152317880794702,1908.1260964325531
"Ft. Myers-Naples, Florida",Ft. Myers-Naples,Florida,Ft. Myers,Online Behavior>United States>Autos and Vehicles>Brands>Volkswagen,300x250,Subscribe Today - 10% Discount,Florida,mlb.com,Google Ad Manager,Smartphone,7789,30,4655,7434,1,6396.868763,0.0038515855693927333,0.03333333333333333,6396.868763,213.2289587666667,821.2695805623316,0.6261770244821092,1374.1930747583244
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Autos and Vehicles>Brands>Jaguar,320x50,Sign up Now - 10% Off,Illinois,mlb.com,Google Ad Manager,Smartphone,38396,87,6305,35118,9,5740.164546,0.0022658610271903325,0.10344827586206896,637.7960606666667,65.97890282758621,149.4990245338056,0.17953755908650834,910.4146781919111
"New York City, New York",New York City,New York,New York City,US>Interest Propensities>Celebrities>Celebrity Fan Gossip,320x50,Subscribe Today - 10% Discount,New York,mlb.com,Google Ad Manager,Smartphone,10012,25,5734,9413,4,1805.926086,0.0024970035956851776,0.16,451.4815215,72.23704344,180.37615721134637,0.6091575480718155,314.9504858737356
"Ft. Myers-Naples, Florida",Ft. Myers-Naples,Florida,Ft. Myers,US>Interest Propensities>Insurance>Humana,300x50,Sign up Today - 10% Off,Florida,mlb.com,Kargo,Smartphone,12459,84,7290,11731,14,1593.010399,0.006742114134360703,0.16666666666666666,113.78645707142857,18.964409511904762,127.86021342001766,0.6214303980905294,218.51994499314128
"Memphis, Tennessee",Memphis,Tennessee,Memphis,US>Interest Propensities>Activities and Interests>B2B Job Search,320x50,Sign up Today - 10% Off,Tennessee,mlb.com,BidSwitch,Smartphone,32714,69,3756,30764,15,1506.624304,0.0021091887265390964,0.21739130434782608,100.44162026666666,21.83513484057971,46.05442024821178,0.12209075542842283,401.12468157614484
"Jacksonville, Florida",Jacksonville,Florida,Jacksonville,Online Behavior>United States>Autos and Vehicles>Brands>Bugatti,320x50,Sign up Today - 10% Off,Florida,mobileposse.com,Google Ad Manager,Smartphone,98509,299,30688,109518,15,2059.270294,0.0030352556619192153,0.05016722408026756,137.28468626666665,6.887191618729097,20.904387355470057,0.2802096459029566,67.10343763034412
"San Francisco, California",San Francisco,California,San Francisco,Media and Entertainment>Gaming>In-Market,300x250,Sign up Today - 10% Off,California,moneyppl.com,Xandr - Monetize SSP (AppNexus),Windows PC,37076,113,9246,22565,12,1487.996078,0.0030477937210055023,0.10619469026548672,123.99967316666665,13.168106884955751,40.13367348149746,0.4097496122313317,160.9340339606316
"Flint-Saginaw-Bay City, Michigan",Flint-Saginaw-Bay City,Michigan,Flint,Media and Entertainment>Events and Attractions,300x250,10% Discount - Ends 6/1,Michigan,motor-junkie.com,PubMatic,Windows PC,70506,270,26779,48902,3,1912.966882,0.0038294613224406433,0.011111111111111112,637.6556273333333,7.085062525925926,27.131972910106942,0.5476054149114555,71.43533671907092
"Los Angeles, California",Los Angeles,California,Los Angeles,Online Behavior>United States>Finance>Banking>Banking,320x50,10% Discount - Ends 6/1,California,msn.com,Google Ad Manager,Smartphone,921791,2150,668449,852442,69,8042.897949,0.0023324159164062135,0.03209302325581395,116.56373839130435,3.7408827669767444,8.725294507106275,0.7841577491489157,12.032178893228952
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Finance>Credit and Lending>Credit and Lending,320x50,10% Discount - Ends 6/1,Illinois,msn.com,PubMatic,Smartphone,4154911,1254,2338732,3445626,154,8038.570371,3.018115189470966e-4,0.12280701754385964,52.1985089025974,6.410343198564593,1.9347154177309693,0.6787538752029384,3.437149006812238
"Miami-Ft. Lauderdale, Florida",Miami-Ft. Lauderdale,Florida,Miami,Online Behavior>United States>Finance>Investing>Investing,320x50,Subscribe Today - 10% Discount,Florida,msn.com,Google Ad Manager,Smartphone,1222302,3142,553773,1120128,42,7880.770406,0.0025705594852990505,0.01336728198599618,187.6373906190476,2.508201911521324,6.4474822147063495,0.4943836775797052,14.231048472930244
"San Francisco, California",San Francisco,California,San Francisco,Online Behavior>United States>Beauty and Fitness>Hair Care,320x50,Sign up Today - 10% Off,California,msn.com,Google Ad Manager,Smartphone,999915,2748,618816,829942,23,7879.316787,0.002748233599855988,0.008369723435225618,342.5789907391304,2.86729140720524,7.879986585859799,0.7456135488985978,12.732891177668321
"Los Angeles, California",Los Angeles,California,Los Angeles,Online Behavior>United States>Life Event>College Graduation,320x50,10% Discount - Ends 6/1,California,msn.com,Google Ad Manager,Smartphone,1515751,3874,1151776,1396230,49,7850.644244,0.002555828760792505,0.012648425400103252,160.21722946938775,2.0264956747547753,5.179375929159868,0.8249185306145835,6.816120707498681
"Los Angeles, California",Los Angeles,California,Los Angeles,Online Behavior>United States>The Changing Consumer>Happy at Home,300x250,Sign up Now - 10% Off,California,msn.com,Index Exchange,Smartphone,1575592,3874,1155869,1447900,88,7818.648297,0.0024587583587629283,0.022715539494062985,88.84827610227272,2.0182365247805887,4.962355925264916,0.7983072035361558,6.764303132102341
"Nashville, Tennessee",Nashville,Tennessee,Nashville,Online Behavior>United States>Sports>Team Sports>American Football,320x50,Sign up Today - 10% Off,Tennessee,msn.com,PubMatic,Smartphone,458931,974,264325,378011,30,7462.677935,0.00212232339937812,0.030800821355236138,248.75593116666667,7.661886996919917,16.261002056954094,0.6992521381652915,28.232962962262363
"San Francisco, California",San Francisco,California,San Francisco,Online Behavior>United States>Autos and Vehicles>Electric and Plug-In Vehicles,320x50,10% Discount - Ends 6/1,California,msn.com,PubMatic,Smartphone,1601933,4265,1135085,1487426,29,6785.70979,0.002662408477757809,0.006799531066822978,233.98999275862067,1.591022225087925,4.235951060375184,0.763120316573732,5.978151230965081
"Ft. Myers-Naples, Florida",Ft. Myers-Naples,Florida,Ft. Myers,Online Behavior>United States>Intent>Shopping>Home and Garden,320x50,Sign up Today - 10% Off,Florida,msn.com,Google Ad Manager,Smartphone,26270,63,12813,21893,12,6417.264564,0.002398172820708032,0.19047619047619047,534.772047,101.86134228571429,244.28110255043774,0.5852555611382634,500.840128307188
"Tampa-St Petersburg (Sarasota), Florida",Tampa-St Petersburg (Sarasota),Florida,Tampa,Online Behavior>United States>Intent>Auto Buyers>Type>Truck,300x250,Sign up Now - 10% Off,Florida,msn.com,BidSwitch,Smartphone,12974,84,7521,10959,7,6301.868847,0.006474487436411284,0.08333333333333333,900.266978142857,75.02224817857143,485.73060328349004,0.6862852450041063,837.9030510570402
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Intent>Shopping>Consumer Electronics>Televisions/TVs,320x50,Subscribe Today - 10% Discount,Illinois,msn.com,PubMatic,Smartphone,192201,489,113707,157940,3,6176.004154,0.002544211528556043,0.006134969325153374,2058.6680513333336,12.629865345603273,32.1330490163943,0.7199379511206787,54.315074305012004
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Intent>Services>Arts and Entertainment,300x250,Sign up Today - 10% Off,Illinois,msn.com,Google Ad Manager,Apple PC,29834,99,14599,24656,14,6032.837114,0.0033183616008580813,0.1414141414141414,430.9169367142857,60.937748626262625,202.2134850841322,0.5921073977936405,413.236325364751
"Memphis, Tennessee",Memphis,Tennessee,Memphis,Online Behavior>United States>Sports>Individual Sports>Cycling,300x250,10% Discount - Ends 6/1,Tennessee,msn.com,TripleLift,Windows PC,117518,299,66458,86571,1,5999.993781,0.0025442910873227933,0.0033444816053511705,5999.993781,20.06686883277592,51.05595552170732,0.7676704670155132,90.28249091155315
"Chicago, Illinois",Chicago,Illinois,Chicago,Online Behavior>United States>Autos and Vehicles>Brands>Porsche,320x50,Sign up Today - 10% Off,Illinois,msn.com,OpenX,Smartphone,3196231,8745,2013324,2669103,70,5756.271172,0.0027360350362661524,0.008004574042309892,82.23244531428571,0.658235697198399,1.8009559296558977,0.7543073459510554,2.8590883394823683
"San Francisco, California",San Francisco,California,San Francisco,Online Behavior>United States>Beauty and Fitness>Spas and Beauty Services>Massage Therapy,300x250,10% Discount - Ends 6/1,California,msn.com,Google Ad Manager,Smartphone,109128,470,38487,90615,3,5153.117204,0.004306868997874056,0.006382978723404255,1717.7057346666668,10.96407915744681,47.22085261344476,0.4247310048005297,133.8924105282303
"New York City, New York",New York City,New York,New York City,Online Behavior>United States>Arts and Entertainment>TV and Video,300x50,Subscribe Today - 10% Discount,New York,msn.com,BidSwitch,Smartphone,13946,40,3142,8823,8,4920.23463,0.00286820593718629,0.2,615.02932875,123.00586575,352.8061544528897,0.35611470021534625,1565.956279439847
"San Francisco, California",San Francisco,California,San Francisco,Online Behavior>United States>Autos and Vehicles>Brands>Mitsubishi,300x250,Sign up Today - 10% Off,California,msn.com,Smart RTB+ (Smartadserver),Smartphone,335461,963,171464,247450,5,4445.874629,0.0028706764720787216,0.005192107995846314,889.1749258,4.616692241952233,13.253029797800638,0.6929238229945444,25.928910027760928
"Rockford, Illinois",Rockford,Illinois,Rockford,Online Behavior>United States>Autos and Vehicles>Brands>GM-Daewoo,320x50,Sign up Now - 10% Off,Illinois,msn.com,Google Ad Manager,Smartphone,48436,171,16543,42427,6,4386.648215,0.0035304319101494754,0.03508771929824561,731.1080358333334,25.652913538011695,90.56586454290198,0.3899167982652556,265.16642779423324
"Nashville, Tennessee",Nashville,Tennessee,Nashville,US>Demo>Age>65+,320x50,Sign up Now - 10% Off,Tennessee,msn.com,Google Ad Manager,Smartphone,58738,165,33538,47535,14,2801.584386,0.002809084408730294,0.08484848484848485,200.11317042857144,16.97929930909091,47.69628496033233,0.7055432838960766,83.53462895819668
"Chicago, Illinois",Chicago,Illinois,Chicago,US>Sociodemographic>P$YCLE Premier Lifestage>Y3 Fiscal Fledglings,320x50,Sign up Now - 10% Off,Illinois,msn.com,Google Ad Manager,Smartphone,297347,751,166412,251319,4,2255.522409,0.0025256686632116683,0.005326231691078562,563.88060225,3.0033587336884158,7.58548903805991,0.6621544730004496,13.553844728745524
"Chicago, Illinois",Chicago,Illinois,Chicago,OnAudience>Interest>News & Magazines,320x50,Sign up Now - 10% Off,Illinois,msn.com,Google Ad Manager,Smartphone,80456,204,46039,65383,3,2039.848792,0.002535547379934374,0.014705882352941176,679.9495973333334,9.999258784313726,25.35359441185244,0.7041432788339477,44.30697434783553
"Nashville, Tennessee",Nashville,Tennessee,Nashville,US>Brand Propensities>Electronics>RadioShack Buyer Propensity,300x250,10% Discount - Ends 6/1,Tennessee,msn.com,Google Ad Manager,Windows PC,60412,169,33457,52172,24,1679.572708,0.0027974574587830234,0.14201183431952663,69.98219616666667,9.938300047337277,27.80197159504734,0.6412826803649467,50.20093576829961
"Jackson, Mississippi",Jackson,Mississippi,Jackson,US>Interest Propensities>Activities and Interests>College Life,320x50,Subscribe Today - 10% Discount,Mississippi,msn.com,Xandr - Monetize SSP (AppNexus),Smartphone,171575,499,101487,136036,8,1658.332426,0.0029083491184613143,0.01603206412825651,207.29155325,3.3233114749498998,9.665349998542911,0.7460304625246258,16.34034335432124
"Chicago, Illinois",Chicago,Illinois,Chicago,Lotame>Social Media,300x250,Sign up Now - 10% Off,Illinois,msn.com,Google Ad Manager,Smartphone,554980,1542,323498,467646,8,1600.769588,0.0027784785037298643,0.005188067444876783,200.0961985,1.0381125732814527,2.88437346931421,0.6917582958049465,4.9483137082764035
"Los Angeles, California",Los Angeles,California,Los Angeles,US>Reach>Propensity Models>Hobbies and Interest>Pets>Pet Enthusiast,300x250,Sign up Now - 10% Off,California,msn.com,Google Ad Manager,Smartphone,321263,852,172887,263424,6,1576.051434,0.00265203275820745,0.007042253521126761,262.675239,1.8498256267605633,4.905798159140642,0.6563069424198251,9.116078328619272
"Tri-Cities, Tennessee-Virginia",Tri-Cities,Tennessee,Tri-Cities,US>Financially in Charge>Performance Score: Top 25%,300x250,Sign up Today - 10% Off,Tennessee-Virginia,msn.com,Google Ad Manager,Smartphone,311753,763,170122,256841,6,1543.612655,0.0024474503854012633,0.007863695937090432,257.26877583333334,2.0230834272608123,4.951396313748384,0.6623630962346354,9.073562825501698
"Chicago, Illinois",Chicago,Illinois,Chicago,OnAudience>Intent>Travel,300x250,Subscribe Today - 10% Discount,Illinois,msn.com,BidSwitch,Apple PC,96031,311,57187,78396,21,1508.90767,0.00323853755558101,0.06752411575562701,71.8527461904762,4.851793151125402,15.712714331830346,0.7294632379203021,26.385501425149073
"Tallahassee, Florida-Thomasville, Georgia",Tallahassee,Florida,Tallahassee,Media and Entertainment>Sports and Recreational Activities>Interest (Affinity)>Team Sports>Football (American),320x50,Subscribe Today - 10% Discount,"Florida-Thomasville, Georgia",msn.com,Google Ad Manager,Smartphone,47931,170,15989,38916,4,1487.228625,0.0035467651415576557,0.023529411764705882,371.80715625,8.748403676470588,31.02853320398072,0.4108592866687224,93.01573738195009
"Shreveport, Louisiana",Shreveport,Louisiana,Shreveport,US Financial>Likely Bank Account and Services>Saving Account>Personal or Join (Financial),300x250,Sign up Today - 10% Off,Louisiana,msn.com,Magnite DV+,Smartphone,177632,485,70865,95871,5,1483.384404,0.002730363898396685,0.010309278350515464,296.6768808,3.0585245443298965,8.350884998198522,0.7391703434823877,20.93253939180131
"Jacksonville, Florida",Jacksonville,Florida,Jacksonville,Online Behavior>United States>B2B>Occupation>SupplyChainManager,300x250,Sign up Now - 10% Off,Florida,my.earthlink.net,Google Ad Manager,Apple PC,7470,0,6753,7229,1,1738.995282,0,0,1738.995282,NA,232.79722650602412,0.9341541015354821,257.51447978676146
"Flint-Saginaw-Bay City, Michigan",Flint-Saginaw-Bay City,Michigan,Flint,Online Behavior>United States>People and Society>Family and Relationships>Moms,320x50,Subscribe Today - 10% Discount,Michigan,my.yahoo.com,BidSwitch,Smartphone,26784,85,12708,22261,9,6643.161647,0.003173536439665472,0.10588235294117647,738.1290718888889,78.15484290588235,248.02724189814816,0.5708638425946723,522.7543002045956
